Timestamp,Longitude,Latitude,CellID,RSRP,RSRQ,SNR,CQI,DL_bitrate,UL_bitrate,Cluster
2017-11-30 16:20:36,-8.500061,51.893115,8,-104,-16,7.0,9,2315,46,0
2017-11-30 16:20:37,-8.500061,51.893115,8,-104,-16,7.0,9,3142,60,0
2017-11-30 16:20:38,-8.500061,51.893115,8,-104,-15,7.0,9,2169,41,0
2017-11-30 16:20:39,-8.500061,51.893115,8,-104,-15,7.0,9,2371,44,0
2017-11-30 16:20:40,-8.500061,51.893115,8,-103,-15,8.0,9,2717,50,0
2017-11-30 16:20:42,-8.500061,51.893115,8,-103,-15,8.0,9,2359,89,0
2017-11-30 16:20:43,-8.500061,51.893115,8,-104,-16,7.0,9,2482,46,0
2017-11-30 16:20:44,-8.500061,51.893115,8,-104,-16,7.0,9,2863,138,0
2017-11-30 16:20:46,-8.500061,51.893115,8,-104,-16,7.0,9,1901,87,0
2017-11-30 16:20:47,-8.500061,51.893115,8,-104,-16,7.0,9,2203,83,0
2017-11-30 16:20:48,-8.500061,51.893115,8,-104,-16,6.0,9,2337,67,0
2017-11-30 16:20:49,-8.500061,51.893115,8,-104,-16,6.0,9,2124,37,0
2017-11-30 16:20:51,-8.500061,51.893115,8,-104,-16,8.0,9,1800,69,0
2017-11-30 16:20:52,-8.500061,51.893115,8,-104,-16,8.0,9,2382,44,0
2017-11-30 16:20:53,-8.500061,51.893115,8,-104,-16,6.0,9,1364,37,0
2017-11-30 16:20:54,-8.500061,51.893115,8,-104,-16,6.0,9,4630,85,0
2017-11-30 16:20:56,-8.500061,51.893115,8,-104,-16,5.0,9,2147,40,0
2017-11-30 16:20:57,-8.500061,51.893115,8,-104,-16,5.0,9,2069,38,0
2017-11-30 16:20:58,-8.500061,51.893115,8,-104,-15,4.0,9,1722,60,0
2017-11-30 16:21:00,-8.500061,51.893115,8,-104,-15,4.0,9,1755,33,0
2017-11-30 16:21:01,-8.500061,51.893115,8,-104,-15,4.0,9,2572,48,0
2017-11-30 16:21:02,-8.500061,51.893115,8,-104,-15,4.0,9,3008,84,0
2017-11-30 16:21:03,-8.500061,51.893115,8,-105,-15,4.0,9,1811,33,0
2017-11-30 16:21:04,-8.500061,51.893115,8,-105,-15,4.0,9,2013,37,0
2017-11-30 16:21:06,-8.500061,51.893115,8,-105,-16,4.0,9,2863,52,0
2017-11-30 16:21:07,-8.500061,51.893115,8,-105,-16,4.0,9,1934,39,0
2017-11-30 16:21:08,-8.500061,51.893115,8,-104,-16,4.0,9,2605,48,0
2017-11-30 16:21:09,-8.500061,51.893115,8,-104,-16,4.0,9,2404,44,0
2017-11-30 16:21:10,-8.500061,51.893115,8,-104,-16,4.0,9,2326,42,0
2017-11-30 16:21:12,-8.500061,51.893115,8,-104,-16,4.0,9,2394,87,0
2017-11-30 16:21:13,-8.500061,51.893115,8,-104,-16,5.0,9,2057,37,0
